symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
PEOPLEUSDT,1,100,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,79.7,0.0,0.006977,76,7,1,10,none,0.0,0,-0.01351,0.4935,1.56,222,61.4,,flow_dormant=цикла не было: рост до пика x1.56 < x3.0 | flow_hidden=цена растёт: наклон 0.00763 > 0.002 | flow_leverage=цена идёт: +17.2% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 1.00 > 0.9,
AEROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90,12,7,10,up,0.517,0,-0.00724,0.4953,1.6,220,57.0,,flow_dormant=цикла не было: рост до пика x1.60 < x3.0 | flow_hidden=поток не растёт: наклон -0.00724 < 0.01 | flow_leverage=фандинг не отрицательный: 5.2% APR > -5.0% | flow_spring=событий за 24 баров 1 < 2,
POLUSDT,1,68,flow_taker,умеренный,25,недели,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.07384,56,6,4,10,none,0.0,0,-0.01854,0.488,1.89,216,63.9,,flow_dormant=цикла не было: рост до пика x1.89 < x3.0 | flow_hidden=поток не растёт: наклон -0.01854 < 0.01 | flow_leverage=позицию не набирают: OI 0.035 < 0.15 | flow_spring=нет опорной зоны под ценой,
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59,4,1,10,none,0.0,0,-0.02722,0.4885,1.39,220,48.1,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=поток не растёт: наклон -0.02722 < 0.01 | flow_leverage=фандинг не отрицательный: 4.1% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
USARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,up,0.411,0,-0.03075,0.4852,1.69,72,60.6,,"flow_dormant=цикла не было: рост до пика x1.69 < x3.0 | flow_hidden=поток не растёт: наклон -0.03075 < 0.01 | flow_leverage=нет живых зон, сеть не запрашивалась | flow_spring=нет живых зон",
SANDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60,10,4,10,down,0.165,0,-0.0369,0.4808,1.66,203,78.7,,flow_dormant=цикла не было: рост до пика x1.66 < x3.0 | flow_hidden=поток не растёт: наклон -0.03690 < 0.01 | flow_leverage=фандинг не отрицательный: -4.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.36 > 0.95,
TRBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78,7,2,10,up,0.129,0,-0.0531,0.4723,2.05,120,51.2,,flow_dormant=цикла не было: рост до пика x2.05 < x3.0 | flow_hidden=поток не растёт: наклон -0.05310 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.13 > 0.95,
BASUSDT,1,66,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,41.1,0.0,0.021135833333333333,85,7,3,10,down,0.315,0,-0.01679,0.4926,25.51,45,63.2,,flow_dormant=база широка: 171.6% при падении 63.2% — доля 2.72 > 0.55 | flow_hidden=поток не растёт: наклон -0.01679 < 0.01 | flow_leverage=цена идёт: -11.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.44 > 0.95,
JUPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58,4,3,10,up,0.193,0,-0.02332,0.4861,2.05,96,47.9,,flow_dormant=цикла не было: рост до пика x2.05 < x3.0 | flow_hidden=поток не растёт: наклон -0.02332 < 0.01 | flow_leverage=цена идёт: -12.6% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
REDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,17,8,10,up,0.225,0,-0.01204,0.4956,1.42,215,70.0,,flow_dormant=цикла не было: рост до пика x1.42 < x3.0 | flow_hidden=поток не растёт: наклон -0.01204 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 9.02 > 0.95,
MYXUSDT,1,84,flow_taker,сильный,25,недели,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.07408,86,9,4,10,up,1.0,0,-0.02197,0.5009,2.74,202,99.2,,flow_dormant=цикла не было: рост до пика x2.74 < x3.0 | flow_hidden=поток не растёт: наклон -0.02197 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 0.97 > 0.95,
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,5,4,10,down,0.106,0,-0.02257,0.4897,2.15,184,72.7,,flow_dormant=цикла не было: рост до пика x2.15 < x3.0 | flow_hidden=поток не растёт: наклон -0.02257 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
